"","Index","Age","Gender","Word","If_word","Decision","Answer","RT","Word_length"
"482",2,20,"female","ниппа","no",NA,"right",NA,5
"483",2,20,"female","найта","no",NA,"right",NA,5
"484",2,20,"female","кулун","no",NA,"right",NA,5
"485",2,20,"female","утро","yes","space","right",0.54668329982087,4
"486",2,20,"female","звонок","yes","space","right",0.430119299795479,6
"487",2,20,"female","тётя","yes","space","right",0.46130680013448,4
"488",2,20,"female","сердце","yes","space","right",0.366808299906552,6
"489",2,20,"female","леньез","no",NA,"right",NA,6
"490",2,20,"female","зубы","yes","space","right",0.456697000190616,4
"491",2,20,"female","тойза","no",NA,"right",NA,5
"492",2,20,"female","вагон","yes","space","right",0.406532899942249,5
"493",2,20,"female","стена","yes","space","right",0.434244599658996,5
"494",2,20,"female","тряпка","yes","space","right",0.39691870007664,6
"495",2,20,"female","штокса","no",NA,"right",NA,6
"496",2,20,"female","трефин","no",NA,"right",NA,6
"497",2,20,"female","вепемь","no",NA,"right",NA,6
"498",2,20,"female","апонь","no",NA,"right",NA,5
"499",2,20,"female","акань","no",NA,"right",NA,5
"500",2,20,"female","лиса","yes","space","right",0.385000900365412,4
"501",2,20,"female","ержин","no",NA,"right",NA,5
"502",2,20,"female","угол","yes","space","right",0.591869099996984,4
"503",2,20,"female","корень","yes","space","right",0.485969800036401,6
"504",2,20,"female","тивло","no",NA,"right",NA,5
"505",2,20,"female","лазоть","no",NA,"right",NA,6
"506",2,20,"female","лонрог","no",NA,"right",NA,6
"507",2,20,"female","шнеток","no",NA,"right",NA,6
"508",2,20,"female","пестце","no",NA,"right",NA,6
"509",2,20,"female","песок","yes","space","right",0.41891170013696,5
"510",2,20,"female","лермей","no",NA,"right",NA,6
"511",2,20,"female","кресло","yes","space","right",0.398755999747664,6
"512",2,20,"female","такслир","no",NA,"right",NA,7
"513",2,20,"female","жена","yes","space","right",0.629302999936044,4
"514",2,20,"female","фазлек","no",NA,"right",NA,6
"515",2,20,"female","баларь","no",NA,"right",NA,6
"516",2,20,"female","зейпан","no",NA,"right",NA,6
"517",2,20,"female","банан","yes","space","right",0.415320599917322,5
"518",2,20,"female","число","yes","space","right",0.535118300002068,5
"519",2,20,"female","циньво","no",NA,"right",NA,6
"520",2,20,"female","ответ","yes","space","right",0.506933399941772,5
"521",2,20,"female","ноготь","yes","space","right",0.484580300282687,6
"522",2,20,"female","галесь","no",NA,"right",NA,6
"523",2,20,"female","кеха","no",NA,"right",NA,4
"524",2,20,"female","сьюва","no",NA,"right",NA,5
"525",2,20,"female","лошадь","yes","space","right",0.439746600110084,6
"526",2,20,"female","шорты","yes","space","right",0.482231500092894,5
"527",2,20,"female","туан","no",NA,"right",NA,4
"528",2,20,"female","стободь","no",NA,"right",NA,7
"529",2,20,"female","кошка","yes","space","right",0.432784399949014,5
"530",2,20,"female","черсы","no",NA,"right",NA,5
"531",2,20,"female","дярка","no",NA,"right",NA,5
"532",2,20,"female","щулька","no",NA,"right",NA,6
"533",2,20,"female","пелань","no",NA,"right",NA,6
"534",2,20,"female","язык","yes","space","right",0.514695199672133,4
"535",2,20,"female","рука","yes","space","right",0.407274200115353,4
"536",2,20,"female","живот","yes","space","right",0.427201800048351,5
"537",2,20,"female","тоюнт","no",NA,"right",NA,5
"538",2,20,"female","санки","yes","space","right",0.515556100290269,5
"539",2,20,"female","чудо","yes","space","right",0.41661569988355,4
"540",2,20,"female","зула","no",NA,"right",NA,4
"541",2,20,"female","яшель","no",NA,"right",NA,5
"542",2,20,"female","лоча","no",NA,"right",NA,4
"543",2,20,"female","нраты","no",NA,"right",NA,5
"544",2,20,"female","овог","no",NA,"right",NA,4
"545",2,20,"female","кадинь","no",NA,"right",NA,6
"546",2,20,"female","музей","yes","space","right",0.417628900147974,5
"547",2,20,"female","дира","no",NA,"right",NA,4
"548",2,20,"female","битля","no",NA,"right",NA,5
"549",2,20,"female","сцурка","no",NA,"right",NA,6
"550",2,20,"female","палец","yes","space","right",0.460433200001717,5
"551",2,20,"female","интец","no",NA,"right",NA,5
"552",2,20,"female","сова","yes","space","right",0.420104200020433,4
"553",2,20,"female","зелер","no",NA,"right",NA,5
"554",2,20,"female","свеммо","no",NA,"right",NA,6
"555",2,20,"female","рукса","no",NA,"right",NA,5
"556",2,20,"female","пират","yes","space","right",0.7161401999183,5
"557",2,20,"female","крыло","yes","space","right",0.482240300159901,5
"558",2,20,"female","этаж","yes","space","right",0.444986799731851,4
"559",2,20,"female","дочка","yes","space","right",0.444333900231868,5
"560",2,20,"female","сдажка","no",NA,"right",NA,6
"561",2,20,"female","куше","no",NA,"right",NA,4
"562",2,20,"female","дрыпля","no",NA,"right",NA,6
"563",2,20,"female","вишня","yes","space","right",0.427444000262767,5
"564",2,20,"female","доска","yes","space","right",0.484297799877822,5
"565",2,20,"female","пицца","yes","space","right",0.594319299794734,5
"566",2,20,"female","сжичка","no",NA,"right",NA,6
"567",2,20,"female","ведро","yes","space","right",0.419966700021177,5
"568",2,20,"female","фектет","no",NA,"right",NA,6
"569",2,20,"female","кукла","yes","space","right",0.414068699814379,5
"570",2,20,"female","барнак","no",NA,"right",NA,6
"571",2,20,"female","локоть","yes","space","right",0.474702199921012,6
"572",2,20,"female","раква","no",NA,"right",NA,5
"573",2,20,"female","лампа","yes","space","right",0.55262150010094,5
"574",2,20,"female","ванна","yes","space","right",0.465074500069022,5
"575",2,20,"female","луна","yes","space","right",0.420528700109571,4
"576",2,20,"female","глаза","yes","space","right",0.425164400134236,5
"577",2,20,"female","муха","yes","space","right",0.515195399988443,4
"578",2,20,"female","кольцо","yes","space","right",0.542177800089121,6
"579",2,20,"female","кролик","yes","space","right",0.447468499653041,6
"580",2,20,"female","гнездо","yes","space","right",0.482144900131971,6
"581",2,20,"female","ювак","no",NA,"right",NA,4
"582",2,20,"female","паук","yes","space","right",0.471172799821943,4
"583",2,20,"female","кугур","no",NA,"right",NA,5
"584",2,20,"female","дактон","no",NA,"right",NA,6
"585",2,20,"female","обед","yes","space","right",0.502067200373858,4
"586",2,20,"female","завод","yes","space","right",0.483820799738169,5
"587",2,20,"female","эпрад","no",NA,"right",NA,5
"588",2,20,"female","удар","yes","space","right",0.427562100347131,4
"589",2,20,"female","гора","yes","space","right",0.442102700006217,4
"590",2,20,"female","дипа","no",NA,"right",NA,4
"591",2,20,"female","игра","yes","space","right",0.510402899701148,4
"592",2,20,"female","грунир","no",NA,"right",NA,6
"593",2,20,"female","яйцо","yes","space","right",0.607873300090432,4
"594",2,20,"female","полер","no",NA,"right",NA,5
"595",2,20,"female","плиттер","no",NA,"right",NA,7
"596",2,20,"female","камень","yes","space","right",0.463542500045151,6
"597",2,20,"female","забор","yes","space","right",0.45362350018695,5
"598",2,20,"female","витлюн","no",NA,"right",NA,6
"599",2,20,"female","люрык","no",NA,"right",NA,5
"600",2,20,"female","шулкан","no",NA,"right",NA,6
"601",2,20,"female","нарняк","no",NA,"right",NA,6
"602",2,20,"female","мешок","yes","space","right",0.456735700368881,5
"603",2,20,"female","горох","yes","space","right",0.522220300044864,5
"604",2,20,"female","голос","yes","space","right",0.726557400077581,5
"605",2,20,"female","ухо","yes","space","right",0.651205200236291,3
"606",2,20,"female","ускут","no",NA,"right",NA,5
"607",2,20,"female","велла","no",NA,"right",NA,5
"608",2,20,"female","белка","yes","space","right",0.504858699627221,5
"609",2,20,"female","поезд","yes","space","right",0.51589519996196,5
"610",2,20,"female","книга","yes","space","right",0.54218150023371,5
"611",2,20,"female","носок","yes","space","right",0.510728199966252,5
"612",2,20,"female","изжань","no",NA,"right",NA,6
"613",2,20,"female","палка","yes","space","right",0.445329100359231,5
"614",2,20,"female","масло","yes","space","right",0.428098199889064,5
"615",2,20,"female","вогой","no",NA,"right",NA,5
"616",2,20,"female","кулак","yes","space","right",0.500712300185114,5
"617",2,20,"female","шада","no",NA,"right",NA,4
"618",2,20,"female","цветок","yes","space","right",0.458574899937958,6
"619",2,20,"female","адрес","yes","space","right",0.538339599967003,5
"620",2,20,"female","вечер","yes","space","right",0.406484399922192,5
"621",2,20,"female","изюм","yes","space","right",0.447688200045377,4
"622",2,20,"female","мыло","yes","space","right",0.474768800195306,4
"623",2,20,"female","вата","yes","space","right",0.579375099856406,4
"624",2,20,"female","кеппет","no",NA,"right",NA,6
"625",2,20,"female","каврам","no",NA,"right",NA,6
"626",2,20,"female","черан","no",NA,"right",NA,5
"627",2,20,"female","плинка","no",NA,"right",NA,6
"628",2,20,"female","отец","yes","space","right",0.421294200234115,4
"629",2,20,"female","теньтефь","no",NA,"right",NA,8
"630",2,20,"female","шелир","no",NA,"right",NA,5
"631",2,20,"female","номер","yes","space","right",0.482643200084567,5
"632",2,20,"female","лапа","yes","space","right",0.751956900116056,4
"633",2,20,"female","зутан","no",NA,"right",NA,5
"634",2,20,"female","щётка","yes","space","right",0.69191600009799,5
"635",2,20,"female","точка","yes","space","right",0.44978759996593,5
"636",2,20,"female","лето","yes","space","right",0.452442499808967,4
"637",2,20,"female","хопье","no",NA,"right",NA,5
"638",2,20,"female","месяц","yes","space","right",0.432396900374442,5
"639",2,20,"female","зима","yes","space","right",0.657402799930423,4
"640",2,20,"female","лоур","no",NA,"right",NA,4
"641",3,19,"female","осчинь","no",NA,"right",NA,6
"642",3,19,"female","окно","yes","space","right",0.462665600236505,4
"643",3,19,"female","икруп","no",NA,"right",NA,5
"644",3,19,"female","масло","yes","space","right",0.477837699931115,5
"645",3,19,"female","адрес","yes","space","right",0.486968599725515,5
"646",3,19,"female","щека","yes","space","right",0.500030800234526,4
"647",3,19,"female","кусок","yes","space","right",0.476621800102293,5
"648",3,19,"female","отец","yes","space","right",0.431433799676597,4
"649",3,19,"female","неворт","no",NA,"right",NA,6
"650",3,19,"female","кугур","no",NA,"right",NA,5
"651",3,19,"female","урок","yes","space","right",0.490491400007159,4
"652",3,19,"female","пицца","yes","space","right",0.836982799693942,5
"653",3,19,"female","конец","yes","space","right",0.59519200026989,5
"654",3,19,"female","плечо","yes","space","right",0.514471400063485,5
"655",3,19,"female","утюг","yes","space","right",0.616638300009072,4
"656",3,19,"female","число","yes","space","right",0.479110300075263,5
"657",3,19,"female","поле","yes","space","right",0.448565599974245,4
"658",3,19,"female","ухо","yes","space","right",0.366118600126356,3
"659",3,19,"female","гнездо","yes","space","right",0.499151899944991,6
"660",3,19,"female","кеппет","no",NA,"right",NA,6
"661",3,19,"female","банка","yes","space","right",0.506303899921477,5
"662",3,19,"female","посмак","no",NA,"right",NA,6
"663",3,19,"female","вогой","no",NA,"right",NA,5
"664",3,19,"female","галесь","no",NA,"right",NA,6
"665",3,19,"female","цатка","no",NA,"right",NA,5
"666",3,19,"female","пюре","yes","space","right",0.503218199592084,4
"667",3,19,"female","барнак","no",NA,"right",NA,6
"668",3,19,"female","жена","yes","space","right",0.498936700168997,4
"669",3,19,"female","пагочь","no",NA,"right",NA,6
"670",3,19,"female","река","yes","space","right",0.524476599879563,4
"671",3,19,"female","тиня","no",NA,"right",NA,4
"672",3,19,"female","берег","yes","space","right",0.44938339991495,5
"673",3,19,"female","такслир","no",NA,"right",NA,7
"674",3,19,"female","дача","yes","space","right",0.452288599684834,4
"675",3,19,"female","тоюнт","no",NA,"right",NA,5
"676",3,19,"female","малянц","no",NA,"right",NA,6
"677",3,19,"female","кальпон","no",NA,"right",NA,7
"678",3,19,"female","цупка","no",NA,"right",NA,5
"679",3,19,"female","меклим","no",NA,"right",NA,6
"680",3,19,"female","жеглин","no",NA,"right",NA,6
"681",3,19,"female","цветок","yes","space","right",0.460826200433075,6
"682",3,19,"female","палец","yes","space","right",0.509867899585515,5
"683",3,19,"female","утро","yes","space","right",0.462816600222141,4
"684",3,19,"female","свеча","yes","space","right",0.488123800139874,5
"685",3,19,"female","глека","no",NA,"right",NA,5
"686",3,19,"female","щётка","yes","space","right",0.490926099941135,5
"687",3,19,"female","нарняк","no",NA,"right",NA,6
"688",3,19,"female","треза","no",NA,"right",NA,5
"689",3,19,"female","весна","yes","space","right",0.502861099783331,5
"690",3,19,"female","тряпка","yes","space","right",0.553505099844187,6
"691",3,19,"female","кеха","no",NA,"right",NA,4
"692",3,19,"female","котчох","no",NA,"right",NA,6
